trade_id,security_isin,trade_amount,counterparty_risk_score,historical_fail_rate,market_volatility_index,settlement_delay_days,settlement_failed,security_type_Derivative,security_type_Equity,currency_GBP,currency_JPY,currency_USD,counterparty_Barclays,counterparty_Citi,counterparty_Goldman Sachs,counterparty_HSBC,counterparty_JPMorgan,counterparty_Morgan Stanley,trade_size_category_Medium,trade_size_category_Large,trade_size_category_XL
3105,US213590918,3527515.51,0.015,0.182,14.34,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3106,US875647894,3397735.42,0.421,0.036,19.12,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3107,US770709995,3064426.79,0.179,0.009,23.36,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True
3108,US331319263,739698.94,0.856,0.159,17.83,3,0,False,True,False,True,False,False,False,False,False,False,True,False,True,False
3109,US862050762,4185756.22,0.75,0.113,37.48,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3110,US400904703,2133851.6,0.573,0.049,10.35,3,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True
3111,US293389141,1115128.23,0.489,0.134,27.61,2,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3112,US113689493,440468.04,0.256,0.153,33.15,4,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3113,US183027288,2089428.38,0.475,0.169,31.96,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3114,US904825621,3093685.5,0.641,0.056,29.31,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3115,US269892699,3330234.77,0.782,0.005,22.31,4,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True
3116,US285429788,4814057.19,0.082,0.102,37.55,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3117,US807874257,774208.94,0.708,0.171,19.87,2,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False
3118,US563614721,4929010.59,0.743,0.042,32.5,4,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3119,US665770780,3276832.64,0.559,0.084,37.8,4,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3120,US895848916,2276603.0,0.214,0.051,13.85,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3121,US494582451,4442089.19,0.539,0.003,38.41,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3122,US391135770,3475453.91,0.503,0.18,33.28,3,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True
3123,US125137138,1750098.9,0.476,0.027,28.5,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3124,US747148950,4421587.63,0.461,0.153,21.2,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True
3125,US489566551,3336411.13,0.111,0.069,37.13,4,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
3126,US496784683,3497198.41,0.183,0.056,11.32,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True
3127,US801868309,4482985.54,0.097,0.188,22.95,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3128,US281407402,2247596.88,0.242,0.131,32.7,4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True
3129,US135154340,3287951.49,0.263,0.137,34.33,2,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3130,US488040380,3725998.22,0.245,0.152,16.07,2,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3131,US135908279,2275160.89,0.211,0.068,11.43,4,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True
3132,US580780802,426426.06,0.735,0.113,34.09,2,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False
3133,US304219070,3859484.45,0.819,0.054,22.66,3,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3134,US554968949,248603.6,0.327,0.167,14.31,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3135,US379267346,3592392.86,0.305,0.12,12.57,3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True
3136,US750985494,4555267.29,0.844,0.049,29.22,4,1,False,True,False,True,False,False,False,False,False,True,False,False,False,True
3137,US911256220,1741375.3,0.624,0.18,27.48,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False
3138,US502682909,519288.31,0.293,0.116,35.62,2,0,False,True,True,False,False,False,False,False,False,True,False,False,True,False
3139,US629667878,1171991.31,0.714,0.099,10.95,0,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False
3140,US431454571,2815785.0,0.345,0.007,36.05,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True
3141,US685366894,4713872.12,0.587,0.182,36.62,2,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3142,US646055448,2566290.82,0.993,0.19,23.39,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3143,US147766655,572559.07,0.302,0.113,12.3,2,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False
3144,US889417188,3142638.04,0.931,0.089,38.4,3,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True
3145,US787502446,3666896.23,0.321,0.072,12.16,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,True
3146,US790837639,1972485.51,0.54,0.054,27.72,3,0,False,True,False,False,True,False,False,False,False,False,True,False,True,False
3147,US349289913,3610355.18,0.46,0.115,24.79,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3148,US140078991,1630865.85,0.783,0.026,35.05,3,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False
3149,US365223751,3947559.86,0.061,0.184,25.08,0,1,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3150,US664576770,1711950.08,0.627,0.035,24.07,4,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3151,US219838595,1287974.39,0.761,0.149,36.42,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3152,US525966695,4397115.22,0.472,0.061,38.92,3,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3153,US933025506,2746882.37,0.105,0.045,26.48,4,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True
3154,US750663135,1432929.88,0.245,0.112,23.64,3,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3155,US657557567,4676083.58,0.68,0.153,34.93,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3156,US315053161,3457347.37,0.895,0.145,34.93,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True
3157,US776716385,1111294.99,0.422,0.047,19.58,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False
3158,US976326378,3077065.35,0.56,0.066,27.29,2,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True
3159,US361687768,4353090.57,0.228,0.174,14.62,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3160,US336588041,3483804.18,0.412,0.145,29.07,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3161,US379681325,1231348.16,0.337,0.143,35.02,4,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3162,US598153702,3247753.16,0.656,0.054,15.63,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3163,US593827802,3099605.27,0.985,0.158,19.69,3,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3164,US907560090,4106009.88,0.813,0.072,23.47,3,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True
3165,US906956097,898881.66,0.192,0.08,35.35,4,0,False,True,False,True,False,False,True,False,False,False,False,False,True,False
3166,US552623272,3501176.99,0.578,0.058,31.94,2,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3167,US637987183,146579.75,0.066,0.024,19.51,0,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False
3168,US245134604,3483914.75,0.247,0.084,17.29,0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True
3169,US266196616,4802582.15,0.172,0.003,30.87,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3170,US332901107,880197.45,0.336,0.091,24.4,0,1,True,False,True,False,False,False,True,False,False,False,False,False,True,False
3171,US203762851,1563385.87,0.679,0.145,27.81,2,1,False,True,True,False,False,False,False,False,False,True,False,False,True,False
3172,US122461013,2918529.14,0.499,0.192,29.46,2,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True
3173,US521112041,3664651.28,0.933,0.016,26.76,4,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True
3174,US147204953,1728413.24,0.213,0.056,28.39,1,0,False,True,True,False,False,False,True,False,False,False,False,False,True,False
3175,US486392377,3324652.3,0.364,0.099,36.63,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3176,US251661109,4497401.17,0.33,0.034,36.05,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True
3177,US455109899,3635528.35,0.236,0.023,14.47,3,0,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3178,US147380429,3558003.36,0.993,0.09,27.59,1,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True
3179,US969647373,1916033.59,0.387,0.116,23.18,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False
3180,US993668769,4558032.25,0.941,0.164,18.57,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3181,US137264820,1393841.48,0.39,0.2,28.93,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False
3182,US606551672,1034348.98,0.204,0.155,25.33,4,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False
3183,US866131219,1827477.43,0.119,0.044,33.25,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3184,US430418762,3254279.54,0.856,0.15,12.8,0,1,False,True,True,False,False,False,False,False,False,False,True,False,False,True
3185,US126906511,4309773.15,0.032,0.107,19.08,4,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True
3186,US739469298,669073.12,0.964,0.09,10.77,0,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3187,US495009758,4070872.86,0.418,0.187,32.38,2,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True
3188,US338818294,4065988.74,0.247,0.14,37.37,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3189,US643960887,2938727.59,0.617,0.136,27.62,2,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3190,US108805586,3805633.22,0.133,0.002,28.51,1,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3191,US635642809,917584.68,0.072,0.173,11.39,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False
3192,US608135555,856234.14,0.828,0.159,25.11,4,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3193,US681434990,4315372.17,0.425,0.06,25.81,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True
3194,US953026172,2495760.7,0.518,0.058,11.17,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
3195,US715748739,1237226.7,0.177,0.011,33.47,2,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False
3196,US230566025,3446764.48,0.061,0.01,18.35,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True
3197,US684956439,4460457.08,0.368,0.134,31.7,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3198,US499622370,3165290.0,0.506,0.037,22.09,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3199,US691944857,1743251.76,0.765,0.185,39.87,2,1,False,True,True,False,False,False,True,False,False,False,False,False,True,False
3200,US707848228,2421356.45,0.501,0.168,16.37,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3201,US800260069,3763824.61,0.783,0.07,11.75,2,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3202,US798455508,346831.13,0.115,0.076,39.4,3,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3203,US108074037,1093650.93,0.064,0.065,17.32,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3204,US940173543,2318290.1,0.159,0.018,29.06,4,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3205,US866104422,3025162.41,0.772,0.006,21.24,4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
3206,US113822356,1702436.3,0.759,0.09,29.19,0,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False
3207,US224860617,1498970.7,0.141,0.189,27.88,3,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3208,US613632293,216507.14,0.031,0.183,31.22,4,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False
3209,US816766125,172682.84,0.685,0.162,10.55,4,0,True,False,False,True,False,False,False,False,False,False,True,True,False,False
3210,US553089027,1400687.32,0.855,0.126,35.09,4,0,True,False,False,True,False,True,False,False,False,False,False,False,True,False
3211,US878760379,2657225.44,0.754,0.171,24.36,0,0,False,True,True,False,False,False,False,False,False,False,True,False,False,True
3212,US289826104,2786293.77,0.203,0.103,25.57,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True
